"id","Akashiwo sanguinea ( cells/L )","Alexandrium ( cells/L )","Dinophysis ( cells/L )","Lingulodinium polyedra ( cells/L )","Pseudo-nitzschia delicatissima ( cells/L )","Pseudo-nitzschia seriata ( cells/L )"
"HABs-NewportPier_2010-03-31T07:00:00Z",0,0,0,98794,0,0
"HABs-NewportPier_2010-04-05T07:00:00Z",0,0,0,15599,0,0
"HABs-NewportPier_2010-04-12T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2010-04-18T07:00:00Z",0,0,0,36398,0,0
"HABs-NewportPier_2010-04-26T07:00:00Z",0,0,0,34665,60663,69329
"HABs-NewportPier_2010-05-03T07:00:00Z",0,0,0,0,135192,129992
"HABs-NewportPier_2010-05-10T07:00:00Z",0,0,0,0,72796,0
"HABs-NewportPier_2010-05-17T07:00:00Z",0,0,0,5200,0,10399
"HABs-NewportPier_2010-05-24T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2010-06-02T07:00:00Z",7799.5312,0,0,0,15599,5200
"HABs-NewportPier_2010-06-10T07:00:00Z",0,0,0,5199.6875,15599,2599.8438
"HABs-NewportPier_2010-06-16T07:00:00Z",0,0,0,46797,0,0
"HABs-NewportPier_2010-06-22T07:00:00Z",0,0,0,852749,0,0
"HABs-NewportPier_2010-06-28T07:00:00Z",0,0,0,49397,2600,0
"HABs-NewportPier_2010-07-06T07:00:00Z",0,0,0,2600,109193,31198
"HABs-NewportPier_2010-07-12T07:00:00Z",2600,0,0,5200,5200,2600
"HABs-NewportPier_2010-07-19T07:00:00Z",0,0,0,0,9904,0
"HABs-NewportPier_2010-07-28T07:00:00Z",0,0,0,41598,70196,0
"HABs-NewportPier_2010-08-03T07:00:00Z",0,0,0,5200,0,0
"HABs-NewportPier_2010-08-09T07:00:00Z",0,0,5200,0,0,0
"HABs-NewportPier_2010-08-18T07:00:00Z",0,0,0,0,181989,41598
"HABs-NewportPier_2010-08-25T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2010-08-30T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2010-09-09T07:00:00Z",0,0,0,0,10399,36398
"HABs-NewportPier_2010-09-13T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2010-09-20T07:00:00Z",0,0,2600,2600,25998,0
"HABs-NewportPier_2010-09-27T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2010-10-04T07:00:00Z",0,0,0,25998,0,0
"HABs-NewportPier_2010-10-13T07:00:00Z",2600,0,0,18199,0,0
"HABs-NewportPier_2010-10-19T07:00:00Z",0,0,0,5200,0,0
"HABs-NewportPier_2010-10-25T07:00:00Z",2600,0,0,0,5200,0
"HABs-NewportPier_2010-11-01T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2010-11-08T08:00:00Z",0,0,0,0,41598,18199
"HABs-NewportPier_2010-11-15T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2010-11-29T08:00:00Z",12999,0,2600,5200,5200,0
"HABs-NewportPier_2010-12-06T08:00:00Z",83195,0,0,0,475771,49397
"HABs-NewportPier_2010-12-13T08:00:00Z",7800,0,0,0,12999,80595
"HABs-NewportPier_2010-12-20T08:00:00Z",2600,0,2600,2600,5200,7800
"HABs-NewportPier_2011-01-03T08:00:00Z",20799,0,5200,5200,0,0
"HABs-NewportPier_2011-01-10T08:00:00Z",2600,0,0,2600,0,0
"HABs-NewportPier_2011-01-17T08:00:00Z",10399,5200,0,0,0,10399
"HABs-NewportPier_2011-01-24T08:00:00Z",0,10399,0,2600,28598,36398
"HABs-NewportPier_2011-01-31T08:00:00Z",0,0,0,0,28598,38998
"HABs-NewportPier_2011-02-07T08:00:00Z",0,0,0,0,5200,2600
"HABs-NewportPier_2011-02-14T08:00:00Z",2536,5073,5073,2536,5073,0
"HABs-NewportPier_2011-02-22T08:00:00Z",0,0,2600,0,10399,5200
"HABs-NewportPier_2011-03-01T08:00:00Z",0,23399,5200,0,54597,15599
"HABs-NewportPier_2011-03-08T08:00:00Z",0,0,0,0,23399,10399
"HABs-NewportPier_2011-03-14T07:00:00Z",2600,15599,2600,2600,36398,49397
"HABs-NewportPier_2011-03-21T07:00:00Z",0,0,2600,0,0,0
"HABs-NewportPier_2011-03-28T07:00:00Z",0,0,5200,7800,0,0
"HABs-NewportPier_2011-04-04T07:00:00Z",0,15599,0,2600,10399,0
"HABs-NewportPier_2011-04-11T07:00:00Z",0,0,0,0,847549,187189
"HABs-NewportPier_2011-04-18T07:00:00Z",0,0,0,0,231386,207988
"HABs-NewportPier_2011-04-25T07:00:00Z",0,0,0,0,5200,2600
"HABs-NewportPier_2011-05-02T07:00:00Z",0,0,2600,0,51997,28598
"HABs-NewportPier_2011-05-09T07:00:00Z",0,0,0,0,23399,5200
"HABs-NewportPier_2011-05-16T07:00:00Z",0,31198,0,0,0,15599
"HABs-NewportPier_2011-05-23T07:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2011-05-31T07:00:00Z",0,0,0,0,5858315,207988
"HABs-NewportPier_2011-06-06T07:00:00Z",0,0,0,0,1312921,142991
"HABs-NewportPier_2011-06-13T07:00:00Z",0,0,0,0,2600,0
"HABs-NewportPier_2011-06-21T07:00:00Z",0,0,2600,0,0,0
"HABs-NewportPier_2011-06-27T07:00:00Z",0,2600,0,0,12999,18199
"HABs-NewportPier_2011-07-05T07:00:00Z",2600,0,0,2600,10399,0
"HABs-NewportPier_2011-07-11T07:00:00Z",0,0,0,2600,5200,0
"HABs-NewportPier_2011-07-18T07:00:00Z",0,0,0,10399,64996,12999
"HABs-NewportPier_2011-07-25T07:00:00Z",10399,2600,0,2600,57197,70196
"HABs-NewportPier_2011-08-01T07:00:00Z",5200,0,0,2600,62396,12999
"HABs-NewportPier_2011-08-08T07:00:00Z",0,0,0,0,59796,28598
"HABs-NewportPier_2011-08-15T07:00:00Z",0,0,0,2600,0,0
"HABs-NewportPier_2011-08-22T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2011-08-29T07:00:00Z",0,0,0,15599,0,0
"HABs-NewportPier_2011-09-07T07:00:00Z",0,0,2600,142991,18199,12999
"HABs-NewportPier_2011-09-12T07:00:00Z",0,0,0,67596,41598,0
"HABs-NewportPier_2011-09-19T07:00:00Z",0,0,0,301582,0,0
"HABs-NewportPier_2011-09-27T07:00:00Z",0,0,0,15599,0,0
"HABs-NewportPier_2011-10-03T07:00:00Z",6500,0,6500,812451,38998,0
"HABs-NewportPier_2011-10-10T07:00:00Z",2600,0,0,23399,10399,5200
"HABs-NewportPier_2011-10-17T07:00:00Z",0,0,0,20799,15599,0
"HABs-NewportPier_2011-10-24T07:00:00Z",0,0,0,5200,0,0
"HABs-NewportPier_2011-10-31T07:00:00Z",0,0,0,2600,7800,10399
"HABs-NewportPier_2011-11-07T08:00:00Z",0,0,0,5200,5200,0
"HABs-NewportPier_2011-11-14T08:00:00Z",0,0,0,0,15599,2600
"HABs-NewportPier_2011-11-21T08:00:00Z",0,0,0,2600,28598,64996
"HABs-NewportPier_2011-11-28T08:00:00Z",0,0,0,0,51997,33798
"HABs-NewportPier_2011-12-05T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2011-12-12T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2011-12-19T08:00:00Z",5200,0,0,2600,10399,0
"HABs-NewportPier_2012-01-03T08:00:00Z",25998,0,0,0,0,0
"HABs-NewportPier_2012-01-09T08:00:00Z",0,0,0,0,10399,0
"HABs-NewportPier_2012-01-17T08:00:00Z",0,0,0,2600,322381,106594
"HABs-NewportPier_2012-01-23T08:00:00Z",0,0,7800,2600,28598,23399
"HABs-NewportPier_2012-01-30T08:00:00Z",0,0,2600,0,75395,75395
"HABs-NewportPier_2012-02-06T08:00:00Z",0,0,0,0,28598,20799
"HABs-NewportPier_2012-02-13T08:00:00Z",2600,0,2600,0,0,12999
"HABs-NewportPier_2012-02-21T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2012-02-27T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2012-03-05T08:00:00Z",0,0,0,0,20799,15599
"HABs-NewportPier_2012-03-12T07:00:00Z",0,0,0,0,0,12999
"HABs-NewportPier_2012-03-19T07:00:00Z",0,0,0,0,15599,10399
"HABs-NewportPier_2012-03-26T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2012-04-02T07:00:00Z",0,0,0,0,0,90995
"HABs-NewportPier_2012-04-09T07:00:00Z",0,0,0,0,10399,5200
"HABs-NewportPier_2012-04-16T07:00:00Z",0,0,0,0,71496,246985
"HABs-NewportPier_2012-04-23T07:00:00Z",0,0,0,0,67596,158590
"HABs-NewportPier_2012-05-01T07:00:00Z",0,0,0,0,77995,49397
"HABs-NewportPier_2012-05-07T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2012-05-14T07:00:00Z",0,0,0,0,75395,7800
"HABs-NewportPier_2012-05-21T07:00:00Z",0,2600,2600,0,57197,5200
"HABs-NewportPier_2012-05-29T07:00:00Z",0,0,0,0,103994,12999
"HABs-NewportPier_2012-06-04T07:00:00Z",0,0,0,0,28598,10399
"HABs-NewportPier_2012-06-11T07:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2012-06-18T07:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2012-06-25T07:00:00Z",0,0,0,0,259984,15599
"HABs-NewportPier_2012-07-02T07:00:00Z",0,0,5200,2600,504370,7800
"HABs-NewportPier_2012-07-09T07:00:00Z",0,0,2600,0,23399,2600
"HABs-NewportPier_2012-07-16T07:00:00Z",0,0,0,0,28598,12999
"HABs-NewportPier_2012-07-23T07:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2012-08-06T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2012-08-13T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2012-08-20T07:00:00Z",0,0,0,0,2600,0
"HABs-NewportPier_2012-08-27T07:00:00Z",0,0,2600,0,70196,0
"HABs-NewportPier_2012-09-04T07:00:00Z",0,0,0,0,7800,0
"HABs-NewportPier_2012-09-10T07:00:00Z",0,0,0,0,41598,23399
"HABs-NewportPier_2012-09-17T07:00:00Z",0,0,0,0,44197,59796
"HABs-NewportPier_2012-09-24T07:00:00Z",0,0,2600,0,0,0
"HABs-NewportPier_2012-10-01T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2012-10-08T07:00:00Z",0,0,0,0,10399,0
"HABs-NewportPier_2012-10-15T07:00:00Z",0,0,0,5200,5200,15599
"HABs-NewportPier_2012-10-22T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2012-10-29T07:00:00Z",0,0,0,0,12999,0
"HABs-NewportPier_2012-11-05T08:00:00Z",0,0,0,0,46797,18199
"HABs-NewportPier_2012-11-12T08:00:00Z",2600,0,2600,0,85795,10399
"HABs-NewportPier_2012-11-19T08:00:00Z",2600,0,2600,0,85795,10399
"HABs-NewportPier_2012-12-10T08:00:00Z",7800,0,0,18199,0,0
"HABs-NewportPier_2012-12-17T08:00:00Z",38998,0,0,15599,5200,0
"HABs-NewportPier_2013-01-02T08:00:00Z",0,0,0,0,41598,28598
"HABs-NewportPier_2013-01-07T08:00:00Z",5200,0,0,0,0,12999
"HABs-NewportPier_2013-01-22T08:00:00Z",0,0,0,0,10399,41598
"HABs-NewportPier_2013-01-28T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-02-04T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-02-11T08:00:00Z",0,0,0,0,7800,0
"HABs-NewportPier_2013-02-19T08:00:00Z",0,0,0,0,18199,2600
"HABs-NewportPier_2013-02-25T08:00:00Z",0,0,0,0,2600,2600
"HABs-NewportPier_2013-03-04T08:00:00Z",0,0,0,0,5200,10399
"HABs-NewportPier_2013-03-11T07:00:00Z",0,0,0,0,2600,0
"HABs-NewportPier_2013-03-18T07:00:00Z",0,0,0,0,20799,10399
"HABs-NewportPier_2013-03-25T07:00:00Z",0,0,0,0,7800,0
"HABs-NewportPier_2013-03-30T07:00:00Z",0,0,0,0,18199,12999
"HABs-NewportPier_2013-04-02T07:00:00Z",0,0,0,0,2600,226186
"HABs-NewportPier_2013-04-09T07:00:00Z",0,0,0,0,0,38998
"HABs-NewportPier_2013-04-15T07:00:00Z",0,0,0,0,0,127392
"HABs-NewportPier_2013-04-22T07:00:00Z",0,0,5200,0,44197,124793
"HABs-NewportPier_2013-04-29T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-05-06T07:00:00Z",0,0,2600,0,0,0
"HABs-NewportPier_2013-05-13T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-05-20T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-05-27T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-06-03T07:00:00Z",0,0,0,0,0,2600
"HABs-NewportPier_2013-06-10T07:00:00Z",0,0,0,0,23399,0
"HABs-NewportPier_2013-06-17T07:00:00Z",0,0,0,0,23399,0
"HABs-NewportPier_2013-06-24T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-07-01T07:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2013-07-08T07:00:00Z",0,0,0,2600,0,0
"HABs-NewportPier_2013-07-15T07:00:00Z",0,0,0,0,0,2600
"HABs-NewportPier_2013-07-22T07:00:00Z",0,0,0,0,10399,5200
"HABs-NewportPier_2013-07-29T07:00:00Z",0,0,0,0,197588,0
"HABs-NewportPier_2013-08-05T07:00:00Z",0,0,0,0,639562,44197
"HABs-NewportPier_2013-08-12T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-08-19T07:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2013-08-26T07:00:00Z",0,0,0,0,38998,10399
"HABs-NewportPier_2013-09-03T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-09-09T07:00:00Z",0,0,0,0,7800,0
"HABs-NewportPier_2013-09-16T07:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2013-09-24T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-10-01T07:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2013-10-07T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-10-14T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-10-21T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-10-28T07:00:00Z",0,0,0,0,0,10399
"HABs-NewportPier_2013-11-04T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-11-11T08:00:00Z",0,0,0,0,0,2600
"HABs-NewportPier_2013-11-18T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2013-11-25T08:00:00Z",0,0,0,0,0,20799
"HABs-NewportPier_2013-12-02T08:00:00Z",0,0,0,0,7800,0
"HABs-NewportPier_2013-12-09T08:00:00Z",0,0,0,0,12999,0
"HABs-NewportPier_2013-12-16T08:00:00Z",0,0,0,0,10399,0
"HABs-NewportPier_2013-12-23T08:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2014-01-06T08:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2014-01-13T08:00:00Z",7800,0,0,0,0,0
"HABs-NewportPier_2014-01-21T08:00:00Z",5200,0,0,0,0,0
"HABs-NewportPier_2014-01-27T08:00:00Z",2600,0,0,0,0,0
"HABs-NewportPier_2014-02-03T08:00:00Z",7800,0,0,0,0,0
"HABs-NewportPier_2014-02-10T08:00:00Z",15599,5200,0,0,0,0
"HABs-NewportPier_2014-02-17T08:00:00Z",2600,0,0,0,90995,18199
"HABs-NewportPier_2014-02-24T08:00:00Z",2600,0,0,0,20799,12999
"HABs-NewportPier_2014-03-03T08:00:00Z",0,0,0,0,2600,0
"HABs-NewportPier_2014-03-10T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2014-03-17T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2014-03-24T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2014-03-31T07:00:00Z",0,0,0,0,23399,33798
"HABs-NewportPier_2014-04-08T07:00:00Z",0,0,0,0,180256,325847
"HABs-NewportPier_2014-04-15T07:00:00Z",0,0,0,0,12999,46797
"HABs-NewportPier_2014-04-21T07:00:00Z",0,0,0,0,0,15599
"HABs-NewportPier_2014-04-28T07:00:00Z",0,0,0,0,2600,2600
"HABs-NewportPier_2014-05-04T07:00:00Z",0,0,0,0,10399,0
"HABs-NewportPier_2014-05-12T07:00:00Z",0,0,0,5200,15599,12999
"HABs-NewportPier_2014-05-19T07:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2014-05-27T07:00:00Z",0,0,2600,0,15599,0
"HABs-NewportPier_2014-06-02T07:00:00Z",0,0,0,2600,15599,2600
"HABs-NewportPier_2014-06-09T07:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2014-06-16T07:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2014-06-23T07:00:00Z",0,0,0,0,20799,0
"HABs-NewportPier_2014-06-30T07:00:00Z",0,0,0,0,2600,7800
"HABs-NewportPier_2014-07-07T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2014-07-14T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2014-07-21T07:00:00Z",0,0,0,2600,7800,0
"HABs-NewportPier_2014-07-28T07:00:00Z",0,0,0,2600,62396,0
"HABs-NewportPier_2014-08-04T07:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2014-08-11T07:00:00Z",0,0,0,0,31198,0
"HABs-NewportPier_2014-08-18T07:00:00Z",0,0,0,0,0,5200
"HABs-NewportPier_2014-08-25T07:00:00Z",0,0,0,0,7800,5200
"HABs-NewportPier_2014-09-02T07:00:00Z",0,0,0,0,23399,0
"HABs-NewportPier_2014-09-08T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2014-09-15T07:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2014-09-22T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2014-09-29T07:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2014-10-06T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2014-10-13T07:00:00Z",0,0,0,0,7800,0
"HABs-NewportPier_2014-10-20T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2014-10-27T07:00:00Z",0,0,5200,0,0,0
"HABs-NewportPier_2014-11-03T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2014-11-10T08:00:00Z",0,0,0,0,12999,5200
"HABs-NewportPier_2014-11-17T08:00:00Z",0,0,2600,0,0,0
"HABs-NewportPier_2014-11-24T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2014-12-01T08:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2014-12-08T08:00:00Z",0,0,0,0,18199,0
"HABs-NewportPier_2014-12-15T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2014-12-22T08:00:00Z",0,0,2600,0,10399,0
"HABs-NewportPier_2015-01-05T08:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2015-01-12T08:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2015-01-20T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-01-26T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-02-02T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-02-09T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-02-16T08:00:00Z",0,0,0,0,5200,0
"HABs-NewportPier_2015-02-23T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-03-02T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-03-09T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-03-16T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-03-23T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-03-30T07:00:00Z",0,0,2599,0,0,0
"HABs-NewportPier_2015-04-06T07:00:00Z",0,0,0,0,0,5198
"HABs-NewportPier_2015-04-13T07:00:00Z",0,0,0,0,5198,0
"HABs-NewportPier_2015-04-20T07:00:00Z",0,0,2599,0,5198,0
"HABs-NewportPier_2015-04-27T07:00:00Z",0,0,0,0,5198,0
"HABs-NewportPier_2015-05-03T07:00:00Z",0,0,2599,0,23389,0
"HABs-NewportPier_2015-05-11T07:00:00Z",0,0,0,0,15593,0
"HABs-NewportPier_2015-05-18T07:00:00Z",0,0,0,0,5198,0
"HABs-NewportPier_2015-05-26T07:00:00Z",0,0,2599,0,10395,0
"HABs-NewportPier_2015-06-01T07:00:00Z",0,0,0,0,15593,0
"HABs-NewportPier_2015-06-09T07:00:00Z",0,0,0,0,15593,0
"HABs-NewportPier_2015-06-15T07:00:00Z",0,0,0,0,135136,0
"HABs-NewportPier_2015-06-22T07:00:00Z",0,0,0,0,155926,0
"HABs-NewportPier_2015-06-29T07:00:00Z",0,0,0,0,5198,0
"HABs-NewportPier_2015-07-06T07:00:00Z",0,0,0,0,12994,0
"HABs-NewportPier_2015-07-13T07:00:00Z",0,0,0,0,5198,0
"HABs-NewportPier_2015-07-20T07:00:00Z",0,0,0,0,15593,0
"HABs-NewportPier_2015-07-27T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-08-03T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-08-10T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-08-17T07:00:00Z",0,0,0,0,7796,0
"HABs-NewportPier_2015-08-24T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-08-31T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-09-08T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-09-14T07:00:00Z",0,0,0,0,10395,0
"HABs-NewportPier_2015-09-29T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-10-05T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-10-12T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-10-19T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-10-26T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-11-02T08:00:00Z",0,0,0,0,0,7796
"HABs-NewportPier_2015-11-09T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-11-17T08:00:00Z",0,0,0,0,5198,0
"HABs-NewportPier_2015-11-23T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-11-30T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-12-07T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2015-12-14T08:00:00Z",0,0,0,0,15593,0
"HABs-NewportPier_2015-12-21T08:00:00Z",0,0,0,0,15593,0
"HABs-NewportPier_2016-01-04T08:00:00Z",0,0,0,0,15593,0
"HABs-NewportPier_2016-01-11T08:00:00Z",0,0,0,0,10395,0
"HABs-NewportPier_2016-01-19T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2016-01-25T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2016-02-02T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2016-02-08T08:00:00Z",0,0,0,0,49377,0
"HABs-NewportPier_2016-02-15T08:00:00Z",0,0,0,0,64969,0
"HABs-NewportPier_2016-02-22T08:00:00Z",0,0,0,0,2599,0
"HABs-NewportPier_2016-02-29T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2016-03-08T08:00:00Z",0,2599,0,0,10395,2599
"HABs-NewportPier_2016-03-14T07:00:00Z",0,0,0,0,31185,10395
"HABs-NewportPier_2016-03-21T07:00:00Z",0,0,0,0,98753,62371
"HABs-NewportPier_2016-03-28T07:00:00Z",0,0,0,0,46778,33784
"HABs-NewportPier_2016-04-04T07:00:00Z",0,5198,0,0,5198,0
"HABs-NewportPier_2016-04-11T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2016-04-18T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2016-04-25T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2016-05-02T07:00:00Z",0,0,0,0,5198,0
"HABs-NewportPier_2016-05-09T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2016-05-16T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2016-05-23T07:00:00Z",0,0,0,2599,5198,0
"HABs-NewportPier_2016-05-30T07:00:00Z",0,0,0,0,80562,10395
"HABs-NewportPier_2016-06-06T07:00:00Z",0,0,0,0,233889,15593
"HABs-NewportPier_2016-06-13T07:00:00Z",0,0,0,0,12994,0
"HABs-NewportPier_2016-06-20T07:00:00Z",0,0,0,0,527551,0
"HABs-NewportPier_2016-06-27T07:00:00Z",0,2599,0,0,15593,0
"HABs-NewportPier_2016-07-05T07:00:00Z",0,0,0,0,2599,0
"HABs-NewportPier_2016-07-11T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2016-07-18T07:00:00Z",0,0,0,0,7796,0
"HABs-NewportPier_2016-07-25T07:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2016-08-01T07:00:00Z",0,0,0,0,15593,0
"HABs-NewportPier_2016-08-08T07:00:00Z",0,2599,0,0,5198,0
"HABs-NewportPier_2016-08-15T07:00:00Z",0,0,0,0,5198,0
"HABs-NewportPier_2016-08-22T07:00:00Z",0,0,0,0,10395,0
"HABs-NewportPier_2016-08-29T07:00:00Z",0,0,0,2599,31185,0
"HABs-NewportPier_2016-09-06T07:00:00Z",0,2599,0,0,0,0
"HABs-NewportPier_2016-09-12T07:00:00Z",0,0,0,0,7796,0
"HABs-NewportPier_2016-09-20T07:00:00Z",0,0,0,0,5198,0
"HABs-NewportPier_2016-09-26T07:00:00Z",0,0,0,0,23389,0
"HABs-NewportPier_2016-10-03T07:00:00Z",0,0,0,5198,5198,0
"HABs-NewportPier_2016-10-10T07:00:00Z",0,0,0,0,5198,0
"HABs-NewportPier_2016-10-17T07:00:00Z",0,0,0,0,28586,18191
"HABs-NewportPier_2016-10-24T07:00:00Z",0,0,0,0,18191,0
"HABs-NewportPier_2016-10-31T07:00:00Z",0,0,2599,0,5198,0
"HABs-NewportPier_2016-11-07T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2016-11-14T08:00:00Z",0,2599,0,0,10395,0
"HABs-NewportPier_2016-11-21T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2016-11-28T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2016-12-05T08:00:00Z",0,0,0,0,7796,2599
"HABs-NewportPier_2016-12-12T08:00:00Z",0,0,0,2599,0,2599
"HABs-NewportPier_2016-12-19T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2017-01-02T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2017-01-09T08:00:00Z",0,0,0,0,5198,0
"HABs-NewportPier_2017-01-16T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2017-01-30T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2017-02-06T08:00:00Z",0,0,0,0,5198,5198
"HABs-NewportPier_2017-02-13T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2017-02-21T08:00:00Z",0,0,0,0,0,0
"HABs-NewportPier_2017-03-01T08:00:00Z",0,0,0,0,12994,0
"HABs-NewportPier_2017-03-06T08:00:00Z",0,0,0,0,18191,41580
"HABs-NewportPier_2017-03-13T07:00:00Z",0,2599,0,0,57173,57173
"HABs-NewportPier_2017-03-20T07:00:00Z",0,0,0,0,0,7796
