"id","Alexandrium ( cells/L )","Pseudo-nitzschia seriata ( cells/L )","Ammonium ( uM )","Nitrate ( uM )","Nitrite ( uM )","Phosphate ( uM )","Silicate ( uM )","Temp ( Celsius )","locationID","eventDate"
"HABs-NewportPier_2013-07-08T07:00:00Z",0,0,9.15,0,0.12,0.3,2.75,20,"NewportPier",2013-07-08
"HABs-NewportPier_2013-07-15T07:00:00Z",0,2600,1.34,0,0,0.16,1.86,23,"NewportPier",2013-07-15
"HABs-NewportPier_2013-07-22T07:00:00Z",0,5200,0.54,0,0,0.14,1.48,20,"NewportPier",2013-07-22
"HABs-NewportPier_2013-07-29T07:00:00Z",0,0,0.27,0,0.11,0.13,3.63,19.5,"NewportPier",2013-07-29
"HABs-NewportPier_2013-08-05T07:00:00Z",0,44197,1.08,0,0,0.21,0,18.1,"NewportPier",2013-08-05
"HABs-NewportPier_2013-08-12T07:00:00Z",0,0,1.47,0.22,0,0.19,0,19,"NewportPier",2013-08-12
"HABs-NewportPier_2013-08-19T07:00:00Z",0,0,0.25,0.13,0.1,0.17,1.17,19.7,"NewportPier",2013-08-19
"HABs-NewportPier_2013-08-26T07:00:00Z",0,10399,0.93,0.39,0,0.14,2.49,18.5,"NewportPier",2013-08-26
"HABs-NewportPier_2013-09-03T07:00:00Z",0,0,0.55,0.27,0,0.2,2.53,19.3,"NewportPier",2013-09-03
"HABs-NewportPier_2013-09-09T07:00:00Z",0,0,1.82,0.47,0.11,0.29,2.35,17.6,"NewportPier",2013-09-09
"HABs-NewportPier_2013-09-16T07:00:00Z",0,0,0,0,0,0.22,2.06,18,"NewportPier",2013-09-16
"HABs-NewportPier_2013-09-24T07:00:00Z",0,0,0.42,0.32,0,0.35,3.38,18.9,"NewportPier",2013-09-24
"HABs-NewportPier_2013-10-01T07:00:00Z",0,0,0.6,0,0,0.19,1.56,20.1,"NewportPier",2013-10-01
"HABs-NewportPier_2013-10-07T07:00:00Z",0,0,0,0,0,0.16,0,19.8,"NewportPier",2013-10-07
"HABs-NewportPier_2013-10-14T07:00:00Z",0,0,1.83,0.17,0.11,0.21,1.31,18.1,"NewportPier",2013-10-14
"HABs-NewportPier_2013-10-21T07:00:00Z",0,0,2.67,0.63,0.13,0.19,0,18.7,"NewportPier",2013-10-21
"HABs-NewportPier_2013-10-28T07:00:00Z",0,10399,2.26,0.76,0.17,0.35,3.04,17.4,"NewportPier",2013-10-28
"HABs-NewportPier_2013-11-04T08:00:00Z",0,0,1.85,1.13,0.1,0.26,1.34,17.5,"NewportPier",2013-11-04
"HABs-NewportPier_2013-11-11T08:00:00Z",0,2600,3.3,0.31,0.1,0.35,1.19,18,"NewportPier",2013-11-11
"HABs-NewportPier_2013-11-18T08:00:00Z",0,0,0.74,0.4,0,0.33,1.71,17.7,"NewportPier",2013-11-18
"HABs-NewportPier_2013-11-25T08:00:00Z",0,20799,0.91,0.19,0.11,0.4,1.25,17.4,"NewportPier",2013-11-25
"HABs-NewportPier_2013-12-02T08:00:00Z",0,0,0.7,0.33,0,0.35,0,16.9,"NewportPier",2013-12-02
"HABs-NewportPier_2013-12-09T08:00:00Z",0,0,0.54,0.35,0,0.29,1.03,15.4,"NewportPier",2013-12-09
"HABs-NewportPier_2013-12-16T08:00:00Z",0,0,0.56,0.28,0,0.29,1.01,16.9,"NewportPier",2013-12-16
"HABs-NewportPier_2013-12-23T08:00:00Z",0,0,1.15,0.21,0,0.25,1.14,16,"NewportPier",2013-12-23
"HABs-NewportPier_2014-01-06T08:00:00Z",0,0,0.77,0.21,0,0.28,2.15,15.8,"NewportPier",2014-01-06
"HABs-NewportPier_2014-01-13T08:00:00Z",0,0,1.36,0,0.1,0.23,1.29,15.6,"NewportPier",2014-01-13
"HABs-NewportPier_2014-01-21T08:00:00Z",0,0,0.6,0,0,0.19,1.54,16.3,"NewportPier",2014-01-21
"HABs-NewportPier_2014-01-27T08:00:00Z",0,0,0.47,0,0,0.25,2.31,17,"NewportPier",2014-01-27
"HABs-NewportPier_2014-02-03T08:00:00Z",0,0,0.29,0,0,0.22,3.86,16,"NewportPier",2014-02-03
"HABs-NewportPier_2014-02-10T08:00:00Z",5200,0,0.15,0,0,0.31,5.36,15.6,"NewportPier",2014-02-10
"HABs-NewportPier_2014-02-17T08:00:00Z",0,18199,0.95,0,0,0,0,16.1,"NewportPier",2014-02-17
"HABs-NewportPier_2014-02-24T08:00:00Z",0,12999,0.41,0,0,0.17,0,16.5,"NewportPier",2014-02-24
"HABs-NewportPier_2014-03-03T08:00:00Z",0,0,1.37,0.44,0.15,0.28,2.42,16.1,"NewportPier",2014-03-03
"HABs-NewportPier_2014-03-10T07:00:00Z",0,0,0.67,0,0,0,2.67,17.1,"NewportPier",2014-03-10
"HABs-NewportPier_2014-03-17T07:00:00Z",0,0,0.33,0,0.1,0.14,2.49,17.4,"NewportPier",2014-03-17
"HABs-NewportPier_2014-03-24T07:00:00Z",0,0,0.96,0.59,0.11,0.27,3.75,15.6,"NewportPier",2014-03-24
"HABs-NewportPier_2014-03-31T07:00:00Z",0,33798,3.38,13.4,0.67,0.93,11.76,13.5,"NewportPier",2014-03-31
"HABs-NewportPier_2014-04-08T07:00:00Z",0,325847,0.53,0.3,0,0.3,0,14.8,"NewportPier",2014-04-08
"HABs-NewportPier_2014-04-15T07:00:00Z",0,46797,0.46,0.28,0.2,0.23,0,15.1,"NewportPier",2014-04-15
"HABs-NewportPier_2014-04-21T07:00:00Z",0,15599,0.44,0,0,0.17,0,16.3,"NewportPier",2014-04-21
"HABs-NewportPier_2014-04-28T07:00:00Z",0,2600,1.49,8.22,0.29,0.57,8.31,14.3,"NewportPier",2014-04-28
"HABs-NewportPier_2014-05-04T07:00:00Z",0,0,0.58,0,0,0.2,2.34,18.1,"NewportPier",2014-05-04
"HABs-NewportPier_2014-05-12T07:00:00Z",0,12999,0.88,0,0,0.17,1.39,16.4,"NewportPier",2014-05-12
"HABs-NewportPier_2014-05-19T07:00:00Z",0,0,2.41,0.37,0,0.13,1.79,19.8,"NewportPier",2014-05-19
"HABs-NewportPier_2014-05-27T07:00:00Z",0,0,1.18,0,0,0.2,1.48,19.6,"NewportPier",2014-05-27
"HABs-NewportPier_2014-06-02T07:00:00Z",0,2600,0.65,0,0,0.18,0,19.3,"NewportPier",2014-06-02
"HABs-NewportPier_2014-06-09T07:00:00Z",0,0,1.02,0,0,0.19,1.81,18.3,"NewportPier",2014-06-09
"HABs-NewportPier_2014-06-16T07:00:00Z",0,0,0.61,0.25,0,0.19,0,20,"NewportPier",2014-06-16
"HABs-NewportPier_2014-06-23T07:00:00Z",0,0,0.8,0.23,0,0.19,4.2,21.4,"NewportPier",2014-06-23
"HABs-NewportPier_2014-06-30T07:00:00Z",0,7800,2.05,0.31,0,0,1.46,21.4,"NewportPier",2014-06-30
"HABs-NewportPier_2014-07-07T07:00:00Z",0,0,0.68,0.24,0,0.13,2.12,21.6,"NewportPier",2014-07-07
"HABs-NewportPier_2014-07-14T07:00:00Z",0,0,NA,NA,NA,NA,NA,20.6,"NewportPier",2014-07-14
"HABs-NewportPier_2014-07-21T07:00:00Z",0,0,2.47,0,0,0.23,1.84,18.4,"NewportPier",2014-07-21
"HABs-NewportPier_2014-07-28T07:00:00Z",0,0,7.72,0,0,0.16,1.36,19.8,"NewportPier",2014-07-28
"HABs-NewportPier_2014-08-04T07:00:00Z",0,0,0.74,0,0,0.18,2.65,21.2,"NewportPier",2014-08-04
"HABs-NewportPier_2014-08-11T07:00:00Z",0,0,0.7,0,0,0.19,7.64,19.2,"NewportPier",2014-08-11
"HABs-NewportPier_2014-08-18T07:00:00Z",0,5200,0.39,0,0,0.23,2.46,19.1,"NewportPier",2014-08-18
"HABs-NewportPier_2014-08-25T07:00:00Z",0,5200,2.31,0.28,0.1,0.53,1.75,19.9,"NewportPier",2014-08-25
"HABs-NewportPier_2014-09-02T07:00:00Z",0,0,1.12,0.13,0,0.16,0,22.4,"NewportPier",2014-09-02
"HABs-NewportPier_2014-09-08T07:00:00Z",0,0,0.8,0.21,0,0.16,1.25,19.8,"NewportPier",2014-09-08
"HABs-NewportPier_2014-09-15T07:00:00Z",0,0,3.61,0.24,0,0.27,2.08,20.9,"NewportPier",2014-09-15
"HABs-NewportPier_2014-09-22T07:00:00Z",0,0,0.82,0,0,0.22,1.9,20,"NewportPier",2014-09-22
"HABs-NewportPier_2014-09-29T07:00:00Z",0,0,3.18,0.21,0,0.26,1.19,20,"NewportPier",2014-09-29
"HABs-NewportPier_2014-10-06T07:00:00Z",0,0,1.17,0,0,0.22,1.68,21.5,"NewportPier",2014-10-06
"HABs-NewportPier_2014-10-13T07:00:00Z",0,0,5.5,0.42,0,0.18,1.19,21.2,"NewportPier",2014-10-13
"HABs-NewportPier_2014-10-20T07:00:00Z",0,0,0.75,0,0,0.28,2.74,20,"NewportPier",2014-10-20
"HABs-NewportPier_2014-10-27T07:00:00Z",0,0,1.77,0.23,0,0.29,2.47,20.2,"NewportPier",2014-10-27
"HABs-NewportPier_2014-11-03T08:00:00Z",0,0,2.54,0.44,0,0.3,2.37,19.5,"NewportPier",2014-11-03
"HABs-NewportPier_2014-11-10T08:00:00Z",0,5200,2.3,0,0,0.32,1.19,18.8,"NewportPier",2014-11-10
"HABs-NewportPier_2014-11-17T08:00:00Z",0,0,5.29,0.34,0,0.23,1.11,18.5,"NewportPier",2014-11-17
"HABs-NewportPier_2014-11-24T08:00:00Z",0,0,NA,0.49,0,0.29,1.68,18,"NewportPier",2014-11-24
"HABs-NewportPier_2014-12-01T08:00:00Z",0,0,7.56,0.51,0,0.3,1.45,18.7,"NewportPier",2014-12-01
"HABs-NewportPier_2014-12-08T08:00:00Z",0,0,13.5,0.26,0.11,0.32,2.07,16.8,"NewportPier",2014-12-08
"HABs-NewportPier_2014-12-15T08:00:00Z",0,0,6.94,0.36,0,0.29,1.85,16.9,"NewportPier",2014-12-15
"HABs-NewportPier_2014-12-22T08:00:00Z",0,0,0.59,0.4,0.15,0.29,2.44,17.4,"NewportPier",2014-12-22
"HABs-NewportPier_2015-01-05T08:00:00Z",0,0,2.02,0,0.14,0.18,1,16.2,"NewportPier",2015-01-05
"HABs-NewportPier_2015-01-12T08:00:00Z",0,0,0.6,0,0,0.21,1.59,15.8,"NewportPier",2015-01-12
"HABs-NewportPier_2015-01-20T08:00:00Z",0,0,0.36,0,0,0.23,1.87,16.4,"NewportPier",2015-01-20
"HABs-NewportPier_2015-01-26T08:00:00Z",0,0,1.54,0,0.13,0.18,1.48,16.2,"NewportPier",2015-01-26
"HABs-NewportPier_2015-02-02T08:00:00Z",0,0,1.65,0.43,0,0.21,3.01,16.2,"NewportPier",2015-02-02
"HABs-NewportPier_2015-02-09T08:00:00Z",0,0,2.6,0.31,0.2,0.31,3.86,16.4,"NewportPier",2015-02-09
"HABs-NewportPier_2015-02-16T08:00:00Z",0,0,1,0,0,0.37,3.48,16.5,"NewportPier",2015-02-16
"HABs-NewportPier_2015-02-23T08:00:00Z",0,0,0.79,0.11,0.12,0.22,2.5,16.5,"NewportPier",2015-02-23
"HABs-NewportPier_2015-03-02T08:00:00Z",0,0,0.31,0,0,0.18,3.28,15.8,"NewportPier",2015-03-02
"HABs-NewportPier_2015-03-09T07:00:00Z",0,0,7.79,0.26,0.14,0.24,2.26,16.2,"NewportPier",2015-03-09
"HABs-NewportPier_2015-03-16T07:00:00Z",0,0,0.46,0.78,0.14,0.25,2.4,17.9,"NewportPier",2015-03-16
"HABs-NewportPier_2015-03-23T07:00:00Z",0,0,0.61,0.22,0,0.25,2.25,17.8,"NewportPier",2015-03-23
"HABs-NewportPier_2015-03-30T07:00:00Z",0,0,0.34,0.12,0.1,0.24,2.31,17.8,"NewportPier",2015-03-30
"HABs-NewportPier_2015-04-06T07:00:00Z",0,5198,6.01,0.24,0.12,0.28,2.56,16.8,"NewportPier",2015-04-06
"HABs-NewportPier_2015-04-13T07:00:00Z",0,0,0.6,0,0.13,0.23,4.42,17.1,"NewportPier",2015-04-13
"HABs-NewportPier_2015-04-20T07:00:00Z",0,0,0.31,0,0.13,0.25,3.66,15.2,"NewportPier",2015-04-20
"HABs-NewportPier_2015-04-27T07:00:00Z",0,0,1.98,0.2,0,0.23,2.35,15.8,"NewportPier",2015-04-27
"HABs-NewportPier_2015-05-03T07:00:00Z",0,0,2.61,0.19,0.1,0.32,5.26,15,"NewportPier",2015-05-03
"HABs-NewportPier_2015-05-11T07:00:00Z",0,0,7.78,0.24,0,0.22,4.67,15.8,"NewportPier",2015-05-11
"HABs-NewportPier_2015-05-18T07:00:00Z",0,0,10.7,0.46,0,0.19,3.86,17,"NewportPier",2015-05-18
"HABs-NewportPier_2015-05-26T07:00:00Z",0,0,13,0.42,0.12,0.28,3.76,16.7,"NewportPier",2015-05-26
"HABs-NewportPier_2015-06-01T07:00:00Z",0,0,3.12,0,0.11,0.23,5.37,18,"NewportPier",2015-06-01
"HABs-NewportPier_2015-06-09T07:00:00Z",0,0,20.7,0.24,0.14,0.36,5.64,17.2,"NewportPier",2015-06-09
"HABs-NewportPier_2015-06-15T07:00:00Z",0,0,2.9,0,0,0.17,5.64,18.4,"NewportPier",2015-06-15
"HABs-NewportPier_2015-06-22T07:00:00Z",0,0,3.76,0.37,0,0.2,3.59,19.3,"NewportPier",2015-06-22
"HABs-NewportPier_2015-06-29T07:00:00Z",0,0,2.46,0.24,0,0.26,3.49,17.2,"NewportPier",2015-06-29
"HABs-NewportPier_2015-07-06T07:00:00Z",0,0,1.95,0,0.1,0.21,4.56,17.8,"NewportPier",2015-07-06
"HABs-NewportPier_2015-07-13T07:00:00Z",0,0,2.98,0,0,0.24,4.3,18.2,"NewportPier",2015-07-13
"HABs-NewportPier_2015-07-20T07:00:00Z",0,0,2,0,0.1,0.24,4.1,20.5,"NewportPier",2015-07-20
"HABs-NewportPier_2015-07-27T07:00:00Z",0,0,1.34,0,0,0.26,3.66,20.9,"NewportPier",2015-07-27
"HABs-NewportPier_2015-08-03T07:00:00Z",0,0,7.37,0.2,0,0.25,3.51,20.8,"NewportPier",2015-08-03
"HABs-NewportPier_2015-08-10T07:00:00Z",0,0,1.3,0,0.1,0.27,3.47,20.1,"NewportPier",2015-08-10
"HABs-NewportPier_2015-08-17T07:00:00Z",0,0,13.4,0.36,0,0.31,2.8,22.1,"NewportPier",2015-08-17
"HABs-NewportPier_2015-08-24T07:00:00Z",0,0,6.77,0.54,0,0.38,2.92,22,"NewportPier",2015-08-24
"HABs-NewportPier_2015-08-31T07:00:00Z",0,0,13.6,0.24,0,0.31,2.99,22.8,"NewportPier",2015-08-31
"HABs-NewportPier_2015-09-08T07:00:00Z",0,0,0.82,0,0,0.38,3.79,21.8,"NewportPier",2015-09-08
"HABs-NewportPier_2015-09-14T07:00:00Z",0,0,14.9,0.36,0,0.22,2.84,22.8,"NewportPier",2015-09-14
"HABs-NewportPier_2015-09-29T07:00:00Z",0,0,2.6,0,0,0.26,2.31,23.4,"NewportPier",2015-09-29
"HABs-NewportPier_2015-10-05T07:00:00Z",0,0,1.29,0,0,0.25,1.62,22.1,"NewportPier",2015-10-05
"HABs-NewportPier_2015-10-12T07:00:00Z",0,0,1.53,0,0.11,0.37,2.41,22.3,"NewportPier",2015-10-12
"HABs-NewportPier_2015-10-19T07:00:00Z",0,0,0.79,0,0,0.28,4,21,"NewportPier",2015-10-19
"HABs-NewportPier_2015-10-26T07:00:00Z",0,0,1.19,0,0,0.26,3,21,"NewportPier",2015-10-26
"HABs-NewportPier_2015-11-02T08:00:00Z",0,7796,33.4,0.32,0,0.25,1.7,21.1,"NewportPier",2015-11-02
"HABs-NewportPier_2015-11-09T08:00:00Z",0,0,5.4,0,0,0.24,3.69,19.6,"NewportPier",2015-11-09
"HABs-NewportPier_2015-11-17T08:00:00Z",0,0,1.01,1.14,0.11,0.33,3.01,16,"NewportPier",2015-11-17
"HABs-NewportPier_2015-11-23T08:00:00Z",0,0,0.43,0.31,0,0.35,2.27,19.5,"NewportPier",2015-11-23
"HABs-NewportPier_2015-11-30T08:00:00Z",0,0,5.34,0,0,0.36,2.99,17.6,"NewportPier",2015-11-30
"HABs-NewportPier_2015-12-07T08:00:00Z",0,0,1.81,0,0,0.27,3.05,17.8,"NewportPier",2015-12-07
"HABs-NewportPier_2015-12-14T08:00:00Z",0,0,3.02,0.86,0.11,0.44,4.61,15.9,"NewportPier",2015-12-14
"HABs-NewportPier_2015-12-21T08:00:00Z",0,0,16.1,1.21,0.11,0.44,4.64,15.9,"NewportPier",2015-12-21
"HABs-NewportPier_2016-01-04T08:00:00Z",0,0,0.97,0,0,0.29,1.16,15.7,"NewportPier",2016-01-04
"HABs-NewportPier_2016-01-11T08:00:00Z",0,0,1.84,0.28,0,0.25,1.09,15.1,"NewportPier",2016-01-11
"HABs-NewportPier_2016-01-19T08:00:00Z",0,0,12.48,0.52,0.1,0.37,3.82,15.5,"NewportPier",2016-01-19
"HABs-NewportPier_2016-01-25T08:00:00Z",0,0,7.59,2.04,0.32,0.46,5.28,15.5,"NewportPier",2016-01-25
"HABs-NewportPier_2016-02-02T08:00:00Z",0,0,2.3,4.8,0.19,0.57,6.73,12.9,"NewportPier",2016-02-02
"HABs-NewportPier_2016-02-08T08:00:00Z",0,0,0.85,1.98,0.1,0.35,4.59,15.1,"NewportPier",2016-02-08
"HABs-NewportPier_2016-02-15T08:00:00Z",0,0,13.5,0,0,0.34,3.41,17.8,"NewportPier",2016-02-15
"HABs-NewportPier_2016-02-22T08:00:00Z",0,0,1.73,0.19,0,0.26,1.74,17.4,"NewportPier",2016-02-22
"HABs-NewportPier_2016-02-29T08:00:00Z",0,0,10.5,0.17,0,0.25,1.92,17.3,"NewportPier",2016-02-29
"HABs-NewportPier_2016-03-08T08:00:00Z",2599,2599,1.89,0.99,0.23,0.39,4.79,15.8,"NewportPier",2016-03-08
"HABs-NewportPier_2016-03-14T07:00:00Z",0,10395,7.92,2.4,0.3,0.33,4.62,16.3,"NewportPier",2016-03-14
"HABs-NewportPier_2016-03-21T07:00:00Z",0,62371,28.9,0.73,0.1,0.34,3.54,15.6,"NewportPier",2016-03-21
"HABs-NewportPier_2016-03-28T07:00:00Z",0,33784,3.12,0.51,0,0.27,1.59,16.2,"NewportPier",2016-03-28
"HABs-NewportPier_2016-04-04T07:00:00Z",5198,0,8.87,0.6,0,0.3,4.21,15,"NewportPier",2016-04-04
"HABs-NewportPier_2016-04-11T07:00:00Z",0,0,18.1,0.21,0.1,0.27,3.33,17.2,"NewportPier",2016-04-11
"HABs-NewportPier_2016-04-18T07:00:00Z",0,0,7.65,0.11,0,0.21,3.11,17.2,"NewportPier",2016-04-18
"HABs-NewportPier_2016-04-25T07:00:00Z",0,0,11.8,0.25,0,0.41,6.68,16.4,"NewportPier",2016-04-25
"HABs-NewportPier_2016-05-02T07:00:00Z",0,0,14.4,0,0,0.25,3.27,17.4,"NewportPier",2016-05-02
"HABs-NewportPier_2016-05-09T07:00:00Z",0,0,5.75,0.7,0.12,0.36,5.76,17.2,"NewportPier",2016-05-09
"HABs-NewportPier_2016-05-16T07:00:00Z",0,0,NA,0,0,0.28,6.69,17,"NewportPier",2016-05-16
"HABs-NewportPier_2016-05-23T07:00:00Z",0,0,26.4,0,0,0.21,6.06,18,"NewportPier",2016-05-23
"HABs-NewportPier_2016-05-30T07:00:00Z",0,10395,41.7,0.24,0,0.24,6.71,17,"NewportPier",2016-05-30
"HABs-NewportPier_2016-06-06T07:00:00Z",0,15593,4.3,0.39,0,0.25,5.03,17,"NewportPier",2016-06-06
"HABs-NewportPier_2016-06-13T07:00:00Z",0,0,35.9,0,0,0.2,3.46,18.4,"NewportPier",2016-06-13
"HABs-NewportPier_2016-06-20T07:00:00Z",0,0,NA,0,0,0.12,2.17,17.8,"NewportPier",2016-06-20
"HABs-NewportPier_2016-06-27T07:00:00Z",2599,0,0.63,0,0,0,1.29,22.5,"NewportPier",2016-06-27
"HABs-NewportPier_2016-07-05T07:00:00Z",0,0,19,0,0,0.11,1.9,20.8,"NewportPier",2016-07-05
"HABs-NewportPier_2016-07-11T07:00:00Z",0,0,13.7,0,0,0,2.25,21,"NewportPier",2016-07-11
"HABs-NewportPier_2016-07-18T07:00:00Z",0,0,0.6,0,0,0.1,3.41,21.6,"NewportPier",2016-07-18
"HABs-NewportPier_2016-07-25T07:00:00Z",0,0,NA,0.38,0,0.13,3.85,23.5,"NewportPier",2016-07-25
"HABs-NewportPier_2016-08-01T07:00:00Z",0,0,0.67,0,0,0.13,0,24.8,"NewportPier",2016-08-01
"HABs-NewportPier_2016-08-08T07:00:00Z",2599,0,2.39,0,0,0.22,5.03,NA,"NewportPier",2016-08-08
"HABs-NewportPier_2016-08-15T07:00:00Z",0,0,5.97,0.21,0,0.15,2.91,20.8,"NewportPier",2016-08-15
"HABs-NewportPier_2016-08-22T07:00:00Z",0,0,9.7,0,0.1,0.33,5.37,19.6,"NewportPier",2016-08-22
"HABs-NewportPier_2016-08-29T07:00:00Z",0,0,2.28,0,0,0.39,3.25,19.6,"NewportPier",2016-08-29
"HABs-NewportPier_2016-09-06T07:00:00Z",2599,0,0.78,0,0,0.37,2.41,20.6,"NewportPier",2016-09-06
"HABs-NewportPier_2016-09-12T07:00:00Z",0,0,0.52,0,0,0.23,3.24,18.8,"NewportPier",2016-09-12
"HABs-NewportPier_2016-09-20T07:00:00Z",0,0,16.9,0.35,0.15,0.3,2.18,19.5,"NewportPier",2016-09-20
"HABs-NewportPier_2016-09-26T07:00:00Z",0,0,6.16,0.11,0.1,0.38,3.14,19,"NewportPier",2016-09-26
"HABs-NewportPier_2016-10-03T07:00:00Z",0,0,1.54,0,0,0.21,2.72,20.6,"NewportPier",2016-10-03
"HABs-NewportPier_2016-10-10T07:00:00Z",0,0,2.58,0,0.13,0.33,3.48,20.2,"NewportPier",2016-10-10
"HABs-NewportPier_2016-10-17T07:00:00Z",0,18191,1.32,0,0,0.33,5.98,18.1,"NewportPier",2016-10-17
"HABs-NewportPier_2016-10-24T07:00:00Z",0,0,11.9,0.6,0,0.4,2.34,18.9,"NewportPier",2016-10-24
"HABs-NewportPier_2016-10-31T07:00:00Z",0,0,25.2,0.18,0,0.5,3.56,16.1,"NewportPier",2016-10-31
"HABs-NewportPier_2016-11-07T08:00:00Z",0,0,0.88,0,0.11,0.23,1.73,18.5,"NewportPier",2016-11-07
"HABs-NewportPier_2016-11-14T08:00:00Z",2599,0,21.5,0.13,0.18,0.41,2.27,18.8,"NewportPier",2016-11-14
"HABs-NewportPier_2016-11-21T08:00:00Z",0,0,2.76,0.54,0,0.32,2.59,18.3,"NewportPier",2016-11-21
"HABs-NewportPier_2016-11-28T08:00:00Z",0,0,3.7,0,0,0.28,1.8,16.3,"NewportPier",2016-11-28
"HABs-NewportPier_2016-12-05T08:00:00Z",0,2599,1.8,0.12,0.14,0.34,0,16.2,"NewportPier",2016-12-05
"HABs-NewportPier_2016-12-12T08:00:00Z",0,2599,2.7,1.74,0.27,0.5,4.5,16.5,"NewportPier",2016-12-12
"HABs-NewportPier_2016-12-19T08:00:00Z",0,0,3.53,0.56,0,0.42,4.73,14.9,"NewportPier",2016-12-19
"HABs-NewportPier_2017-01-02T08:00:00Z",0,0,20.1,2.59,0,0.4,4.22,14.2,"NewportPier",2017-01-02
"HABs-NewportPier_2017-01-09T08:00:00Z",0,0,1.42,0,0,0.22,3.49,15.2,"NewportPier",2017-01-09
"HABs-NewportPier_2017-01-16T08:00:00Z",0,0,1.17,0,0,0.32,4.26,15,"NewportPier",2017-01-16
"HABs-NewportPier_2017-01-30T08:00:00Z",0,0,3.25,2.32,0.11,0.48,4.53,15.1,"NewportPier",2017-01-30
"HABs-NewportPier_2017-02-06T08:00:00Z",0,5198,1.21,0.16,0,0.3,2.62,14.7,"NewportPier",2017-02-06
"HABs-NewportPier_2017-02-13T08:00:00Z",0,0,1.94,1.93,0.13,0.49,5.66,14.8,"NewportPier",2017-02-13
"HABs-NewportPier_2017-02-21T08:00:00Z",0,0,1.8,0.61,0.12,0.29,2.62,15,"NewportPier",2017-02-21
"HABs-NewportPier_2017-03-01T08:00:00Z",0,0,2.27,3.91,0.21,0.45,6.07,15.2,"NewportPier",2017-03-01
"HABs-NewportPier_2017-03-06T08:00:00Z",0,41580,2.47,0.23,0,0.31,3.98,14.8,"NewportPier",2017-03-06
"HABs-NewportPier_2017-03-13T07:00:00Z",2599,57173,3.17,0.21,0,0.28,0,15.8,"NewportPier",2017-03-13
"HABs-NewportPier_2017-03-20T07:00:00Z",0,7796,1.04,0.41,0,0.43,3.11,16,"NewportPier",2017-03-20
"HABs-NewportPier_2017-03-27T07:00:00Z",0,2599,3.14,0.54,0,0.31,3.95,15.9,"NewportPier",2017-03-27
"HABs-NewportPier_2017-04-03T07:00:00Z",2599,88358,1.1,0.39,0,0.11,5.6,15.8,"NewportPier",2017-04-03
"HABs-NewportPier_2017-04-10T07:00:00Z",18191,44179,0.85,0,0,0.74,3.77,15.8,"NewportPier",2017-04-10
"HABs-NewportPier_2017-04-17T07:00:00Z",2599,0,7.13,0,0,0.29,0,15,"NewportPier",2017-04-17
"HABs-NewportPier_2017-04-24T07:00:00Z",0,10395,1.03,0,0,0.23,2.87,17.2,"NewportPier",2017-04-24
"HABs-NewportPier_2017-05-01T07:00:00Z",0,25988,1.12,1.81,0,0.34,5.33,15.4,"NewportPier",2017-05-01
"HABs-NewportPier_2017-05-08T07:00:00Z",0,28586,1.11,0,0,0.17,4.06,17.2,"NewportPier",2017-05-08
"HABs-NewportPier_2017-05-15T07:00:00Z",0,10395,0.54,0,0,0.24,4.39,17.4,"NewportPier",2017-05-15
"HABs-NewportPier_2017-05-22T07:00:00Z",0,72766,3.42,0.63,0,0.22,3.55,18,"NewportPier",2017-05-22
"HABs-NewportPier_2017-05-30T07:00:00Z",0,233889,2.9,0,0,0.21,1.67,16.1,"NewportPier",2017-05-30
"HABs-NewportPier_2017-06-05T07:00:00Z",0,174118,1.36,0,0,0.13,0,17.2,"NewportPier",2017-06-05
"HABs-NewportPier_2017-06-12T07:00:00Z",0,174118,6.03,0.87,0,0.37,1.58,18,"NewportPier",2017-06-12
"HABs-NewportPier_2017-06-19T07:00:00Z",0,8663,35,0,0,0.2,0,19,"NewportPier",2017-06-19
"HABs-NewportPier_2017-06-26T07:00:00Z",0,25988,41.3,0.44,0,0.49,3.09,18.8,"NewportPier",2017-06-26
"HABs-NewportPier_2017-07-03T07:00:00Z",0,7796,5.05,0,0,0.33,1.72,18.6,"NewportPier",2017-07-03
"HABs-NewportPier_2017-07-10T07:00:00Z",0,0,1.62,0.21,0,0.19,1.39,22,"NewportPier",2017-07-10
"HABs-NewportPier_2017-07-17T07:00:00Z",0,0,3.81,0.31,0,0.25,1.9,21.2,"NewportPier",2017-07-17
"HABs-NewportPier_2017-07-24T07:00:00Z",0,0,0.87,0,0,0,0,23.1,"NewportPier",2017-07-24
"HABs-NewportPier_2017-07-31T07:00:00Z",0,5198,2.15,0,0,0.27,1.75,22.5,"NewportPier",2017-07-31
"HABs-NewportPier_2017-08-07T07:00:00Z",0,0,1.25,0,0,0.27,1.06,21.6,"NewportPier",2017-08-07
"HABs-NewportPier_2017-08-14T07:00:00Z",0,0,2.33,0,0,0.15,0,22.2,"NewportPier",2017-08-14
"HABs-NewportPier_2017-08-21T07:00:00Z",0,0,0.57,0,0,0,0,22,"NewportPier",2017-08-21
"HABs-NewportPier_2017-08-28T07:00:00Z",0,0,0.4,0,0,0.34,3.05,19.5,"NewportPier",2017-08-28
"HABs-NewportPier_2017-09-04T07:00:00Z",0,0,2.16,0,0,0.29,1.32,22.2,"NewportPier",2017-09-04
